sys.exec.out.time {s},rkt.newton.lonx {degree},rkt.newton.latx {degree},rkt.newton.alt {m},rkt.newton._psivdx {degree},rkt.newton._thtvdx {degree},rkt.newton._dvbi {m/s},rkt.newton._SBII[0] {m},rkt.newton._SBII[1] {m},rkt.newton._SBII[2] {m},rkt.newton._VBII[0] {m/s},rkt.newton._VBII[1] {m/s},rkt.newton._VBII[2] {m/s},rkt.kinematics.alphax {degree},rkt.kinematics.betax {degree},rkt.env.rho {kg/m3},rkt.env.vmach {--},rkt.env.pdynmc {pa},rkt.propulsion.vmass {kg},rkt.propulsion.fmassr {kg},rkt.propulsion.thrust {N}
                 3.5,   120.8935645888441,   22.13891819793913,   144.5062652332708,   88.70504313705477,   81.82055485536749,   435.0622347378109,  -3036174.460346693,   5071433.028000632,   2388813.924567966,  -383.9582469236446,  -204.3884020647812,   8.977405849407553,   4.736646737403436, -0.1813835809940049,   1.208098668180687, 0.07025913092414697,   344.1668020751313,   13756.84055500001,   8577.740555000011,   222727.8785017749
                 3.6,   120.8935679270178,    22.1389182681771,   146.9013700392097,   88.70406312722297,   81.81121720324312,   435.1926401710539,  -3036212.875293393,   5071412.611786919,   2388814.834387586,  -384.3407958722011,  -203.9357639976031,   9.219048220366966,   4.737377179302305, -0.1814027915560287,    1.20782008499578, 0.07215330819934326,   362.8709764726227,   13747.95155500001,   8568.851555000012,    222735.203210553
                 3.7,   120.8935713577647,   22.13891834041664,   149.3600993575528,   88.70311792893636,   81.80217000992839,   435.3242373032542,  -3036251.328527848,   5071392.240869297,   2388815.768389947,  -384.7240042366204,  -203.4824819963612,   9.461060638290713,   4.737176198057053,  -0.181386463571129,   1.207534150906789, 0.07405055363177229,   382.0932547009501,   13739.06255500001,   8559.962555000013,   222742.7207817639
                 3.8,   120.8935748813082,   22.13891841466354,   151.8825497925282,   88.70220088972891,   81.79335500393704,    435.457046187164,  -3036289.820116676,   5071371.915311646,   2388816.726612051,  -385.1078856174807,  -203.0285662198352,   9.703443100327574,   4.736082324294956, -0.1813360710779707,   1.207240858711723, 0.07595087407471784,   401.8352383004577,   13730.17355500001,   8551.073555000014,   222750.4313724099
                 3.9,   120.8935784978881,   22.13891849092418,   154.4688177984208,   88.70130589371242,   81.78471820603058,   435.5910874647462,  -3036328.350127879,   5071351.635176828,   2388817.709090902,  -385.4924541160623,  -202.5740271881609,   9.946195607671996,   4.734130762536208, -0.1812529608239307,   1.206940201337771, 0.07785427656127519,   422.0985145181691,   13721.28455500001,   8542.184555000014,   222758.3351352121
                   4,   120.8935822077616,    22.1389185692056,   157.1189996572211,    88.7004273048619,   81.77620949291924,   435.7263823402174,  -3036366.918630891,   5071331.400526626,   2388818.715863509,  -385.8777243126136,  -202.1188757685577,   10.18931816493052,   4.731353886433558, -0.1811383712068603,   1.206632171844454, 0.07976076829502417,   442.8846562494563,   13712.39555500002,   8533.295555000015,   222766.4322185246
                 4.1,   120.8935860112036,   22.13891864951542,    159.833191475831,   88.69955991888089,   81.76778222343687,   435.8629525513313,  -3036405.525696635,   5071311.211421717,   2388819.746966871,  -386.2637112431447,  -201.6631231600783,    10.4328107794484,   4.727781666447155, -0.1809934486319302,   1.206316763425032, 0.08167035664061274,   464.1952219638919,   13703.50655500002,   8524.406555000016,   222774.7227662952
                 4.2,   120.8935899085071,   22.13891873186196,    162.611489193514,   88.69869892221629,   81.75939291724134,    436.000820339039,  -3036444.171397549,   5071291.067921651,   2388820.802438001,  -386.6504303748569,  -201.2067808774561,    10.6766734605996,   4.723442039717031, -0.1808192616592962,   1.205993969405217, 0.08358304911425038,   486.0317556143286,   13694.61755500002,   8515.517555000017,   222783.2069180971
                 4.3,   120.8935938999844,   22.13891881625417,   165.4539885660633,   88.69783985710112,    81.7510009778092,   436.1400084156681,  -3036482.855807647,   5071270.970084806,   2388821.882313901,  -387.0378975803326,  -200.7498607341232,   10.92090621904411,   4.718361230215715, -0.1806168132438613,   1.205663783246182,  0.0854988533740914,   508.3957865319836,   13685.72855500002,   8506.628555000018,   222791.8848090472
                 4.4,   120.8935979859666,   22.13891890270171,    168.360785166733,    88.6969785915896,   81.74256845287984,   436.2805399317664,  -3036521.579002545,   5071250.917968366,   2388822.986631582,  -387.4261291105987,  -200.2923748244785,    11.1655090659562,   4.712564025894355, -0.1803870513338857,   1.205326198544683, 0.08741777721054089,   531.2888293044359,   13676.83955500002,   8497.739555000018,    222800.756569801
                 4.5,   120.8936021668047,   22.13891899121494,   171.3319743722677,    88.6961112938302,   81.73405982662806,   436.4224384417612,  -3036560.341059501,    5071230.91162829,   2388824.115428051,  -387.8151415671926,  -199.8343355054877,   11.41048201222789,   4.706074018445818, -0.1801308780376087,   1.204981209034013, 0.08933982853649759,   554.7123836381958,   13667.95055500002,   8488.850555000019,   222809.8223265248
                 4.6,     120.89360644287,   22.13891908180494,   174.3676513824612,   88.69523440988023,   81.72544183876862,   436.5657278685913,  -3036599.142057452,   5071210.951119295,   2388825.268740323,  -388.2049518733606,  -199.3757553776962,    11.6558250676522,   4.698913810413057, -0.1798491575414951,   1.204628808585074, 0.09126501537755197,   578.6679342056291,   13659.06155500002,    8479.96155500002,    222819.082200866
                 4.7,    120.893610814554,   22.13891917448353,    177.467911186628,   88.69434464451624,   81.71668332654515,   436.7104324674705,  -3036637.982077045,   5071191.036494819,   2388826.446605406,    -388.59557724452,  -198.9166472657406,   11.90153824009059,   4.691105193652479, -0.1795427229320315,    1.20426899120679, 0.09319334586218418,   603.1569504762347,   13650.17255500002,   8471.072555000021,   222828.5363099398
                 4.8,   120.8936152822693,   22.13891926926323,   180.6328485747799,   88.69343894454919,   81.70775508620842,   436.8565767889386,  -3036676.861200654,   5071171.167807013,   2388827.649060312,  -388.9870351581143,  -198.4570241984426,   12.14762153462921,   4.682669302536283, -0.1792123820537042,   1.203901751047721, 0.09512482821195871,   628.1808865332838,   13641.28355500002,   8462.183555000021,   222838.1847662848
                 4.9,   120.8936198464494,   22.13891936615736,   183.8625581394881,    88.6925144842744,   81.69862975107992,    437.004185641369,   -3036715.77951242,   5071151.345106708,   2388828.876142053,  -389.3793433230039,  -197.9968993885724,    12.3940749527289,   4.673626744824901, -0.1788589225101892,   1.203527082396452, 0.09705947073179486,   653.7411808754455,   13632.39455500002,   8453.294555000022,    222848.027677851
                   5,   120.8936245075493,   22.13891946517998,   187.1571342609823,   88.69156865268803,   81.68928168375186,   437.1532840530889,   -3036754.73709826,   5071131.568443415,   2388830.127887642,  -389.7725196485213,  -197.5362862123678,   12.64089849137379,   4.663997712705382, -0.1784831159104384,   1.203144979682026, 0.09899728180031089,   679.8392562041309,   13623.50555500002,   8444.405555000023,   222858.0651479865
                 5.1,   120.8936292660457,   22.13891956634593,    190.516671105288,   88.69059904179124,   81.67968688033426,   437.3038972342748,  -3036793.734045892,   5071111.837865292,   2388831.404334088,  -390.1665822133185,  -197.0751981889036,   12.88809214225639,   4.653808113587427, -0.1779274709216046,    1.20275543747594,  0.1009382698602801,    706.476519198327,   13614.61655500002,   8435.516555000024,    222868.297275383
                 5.2,   120.8936341224371,    22.1389196696708,   193.9412626437843,   88.68960342776086,    81.6698228849792,   437.4560505387593,  -3036832.770444853,   5071092.153419155,   2388832.705518407,  -390.5615492339857,  -196.6136489596142,   13.13565589166164,   4.643091273997714, -0.1768319929547615,   1.202358450490077,  0.1028824434092812,   733.6543602743293,   13605.72755500002,   8426.627555000025,   222878.7241541288
                 5.3,   120.8936390772438,     22.138919775171,   197.4310026010498,   88.68857976839264,   81.65966871310025,    437.609769425979,  -3036871.846386501,   5071072.515150424,   2388834.031477603,  -390.9574390340223,   -196.151652267438,   13.38358971917929,    4.63184769107743, -0.1756928524323954,   1.201954013582706,  0.1048298109904619,   761.3741533382282,   13596.83855500003,   8417.738555000025,   222889.3458735491
                 5.4,   120.8936441310086,   22.13891988286373,   200.9859844967723,   88.68752619981306,   81.64920478202598,   437.7650794231728,  -3036910.961964034,   5071052.923103163,   2388835.382248686,   -391.354270012991,   -195.689221936082,   13.63189359650718,    4.62009665092549, -0.1745112273408986,   1.201542121753588,  0.1067803811836298,   789.6372555207449,   13587.94955500003,   8408.849555000026,    222900.162518333
                 5.5,   120.8936492842961,   22.13891999276699,   204.6063016206026,   88.68644102697419,   81.63841284796857,   437.9220060879572,  -3036950.117272492,   5071033.377320033,   2388836.757868659,  -391.7520606158586,  -195.2263718496377,   13.88056748683118,   4.607857349904926,  -0.173288264307527,   1.201122770149108,  0.1087341625965051,   818.4450069079124,   13579.06055500003,   8399.960555000027,   222911.1741683975
                 5.6,   120.8936545376933,   22.13892010489945,   208.2920470451936,    88.6853227168295,   81.62727594833279,   438.0805749714607,  -3036989.312408762,    5071013.87784232,   2388838.158374516,  -392.1508293028265,  -194.7631159323977,   14.12961134406728,   4.595148922891833, -0.1720251123341101,    1.20069595405953,  0.1106911638563424,   847.7987302574983,   13570.17155500003,   8391.071555000028,   222922.3808989576
                 5.7,   120.8936598918095,   22.13892021928077,   212.0433136010543,   88.68416989199255,   81.61577834853824,   438.2408115821463,  -3037028.547471574,   5070994.424709907,   2388839.583803256,  -392.5505945197265,  -194.2994681289996,   14.37902511213426,   4.581990463751671, -0.1707229225262432,   1.200261668921752,  0.1126513936018139,   877.6997307106496,   13561.28255500003,   8382.182555000029,   222933.7827804528
                 5.8,   120.8936653472761,   22.13892033593127,   215.8601939016953,   88.68298132477976,   81.60390549265334,   438.4027413504633,  -3037067.822561501,   5070975.017961286,   2388841.034191869,  -392.9513746690957,   -193.835442384973,   14.62880872426047,   4.568401037720698, -0.1693828475042683,   1.199819910319455,  0.1146148604752672,   908.1492954945605,   13552.39355500003,   8373.293555000029,   222945.3798785418
                 5.9,   120.8936709047468,   22.13892045487206,   219.7427803138271,   88.68175593156421,   81.59164395723293,   438.5663895944507,   -3037107.13778095,   5070955.657633559,   2388842.509577329,  -393.3531880820377,  -193.3710526277552,   14.87896210232837,   4.554399686578404, -0.1680060405373405,   1.199370673983702,  0.1165815731153466,   939.1486936191368,   13543.50455500003,    8364.40455500003,   222957.1722540852
                   6,   120.8936765648975,   22.13892057612509,   223.6911649731919,   88.68049276738429,   81.57898140783662,   438.7317814864218,  -3037146.493234166,   5070936.343762428,   2388844.009996613,  -393.7560529909754,  -192.9063127482458,   15.12948515625999,   4.540005427432542, -0.1665936544364392,   1.198913955793728,  0.1185515401500188,   970.6991755687965,   13534.61555500003,   8355.515555000031,   222969.1599631241
                 6.1,   120.8936823284257,   22.13892069971304,   227.7054397799075,   88.67919102071525,   81.56590655779429,   438.8989420208346,  -3037185.889027203,    5070917.07638222,   2388845.535486681,  -394.1599875033834,  -192.4412365829608,   15.38037778344612,   4.525237245858458, -0.1651468402471656,   1.198449751777086,  0.1205247701900022,   1002.801972989373,   13525.72655500003,   8346.626555000032,   222981.3430568746
                 6.2,   120.8936881960513,   22.13892082565943,   231.7856963863596,   88.67785000841116,    81.5524091288318,   439.0678959834624,   -3037225.32526792,   5070897.855525868,   2388847.086084486,  -394.5650095765966,  -191.9758378968433,   15.63163986822163,   4.510114084104567, -0.1636667457686445,   1.197978058110659,  0.1225012718226403,   1035.458298372973,   13516.83755500003,   8337.737555000032,      222993.7215817
                 6.3,   120.8936941685153,    22.1389209539885,   235.9320262027904,   88.67646917073058,   81.53847981324903,   439.2386679219533,  -3037264.802065965,   5070878.681224936,   2388848.661826967,  -394.9711369937681,  -191.5101303667871,   15.88327128138903,   4.494654825003184, -0.1621545139366637,   1.197498871122625,   0.124481053606195,   1068.669344741571,   13507.94855500003,   8328.848555000033,   223006.2955790591
                 6.4,   120.8937002465806,   22.13892108472528,   240.1445204010233,   88.67504806644426,   81.52411023737614,   439.4112821178715,  -3037304.319532752,   5070859.553509632,   2388850.262751049,  -395.3783873410546,  -191.0441275659209,   16.13527187979206,    4.47887827220439, -0.1606112810971823,   1.197012187289141,  0.1264641240646712,    1102.43628532516,   13499.05955500003,   8319.959555000034,   223019.0650855911
                 6.5,    120.893706431031,   22.13892121789552,   244.4232699088752,   88.67358636799506,   81.50929292608471,   439.5857625602965,  -3037343.877781443,   5070840.472408816,   2388851.888893645,  -395.7867779860919,  -190.5778429486968,   16.38764150594048,   4.462803127298932, -0.1590381751984928,   1.196518003238143,  0.1284504916830251,   1136.760273246152,   13490.17055500004,   8311.070555000035,   223032.0301330157
                 6.6,   120.8937127226715,   22.13892135352575,   248.7683654045686,   88.67208385668795,   81.49402126817159,    439.762132921046,  -3037383.476926932,   5070821.437949998,   2388853.540291648,   -396.196326057816,  -190.1112898368264,   16.64037998768694,   4.446447964365366, -0.1574363139295133,   1.196016315748932,  0.1304401649028966,   1171.642441201294,   13481.28155500004,   8302.181555000036,   223045.1907481431
                 6.7,   120.8937191223279,   22.13892149164322,   253.1798973120749,   88.67054041790169,   81.47828948245866,   439.9404165315874,  -3037423.117085805,   5070802.450159364,   2388855.216981933,  -396.6070484276842,  -189.6444814060953,   16.89348713795632,   4.429831202445556, -0.1558068028275298,   1.195507121753691,  0.1324331521187999,   1207.083901147516,   13472.39255500004,   8293.292555000036,   223058.5469528332
                 6.8,    120.893725630846,   22.13892163227593,    257.657955808565,   88.66895603630964,   81.46209258449551,   440.1206363616786,   -3037462.79837632,   5070783.509061793,   2388856.919001358,  -397.0189616923284,  -189.1774306740876,   17.14696275452787,   4.412971076410103, -0.1541507333796967,   1.194990418335776,  0.1344294616748311,   1243.085743987569,   13463.50355500004,   8284.403555000037,   223072.0987640399
                 6.9,   120.8937322490921,   22.13892177545258,    262.202630829066,    88.6673307911072,   81.44542635376176,   440.3028149997825,  -3037502.520918387,   5070764.614680874,   2388858.646386758,  -397.4320821576785,   -188.710150488846,   17.40080661986979,   4.395885606663233, -0.1524691811380807,   1.194466202731447,   0.136429101861816,   1279.649039262924,   13454.61455500004,   8275.514555000038,   223085.8461937648
                   7,   120.8937389779521,   22.13892192120254,   266.8140120506287,   88.66566485124721,   81.42828730129605,   440.4869746352813,  -3037542.284833526,   5070745.767038916,   2388860.399174948,  -397.8464258245774,  -188.2426535184851,   17.65501850102538,    4.37859256809465, -0.1507632038695382,    1.19393447233019,  0.1384320809149489,   1316.774834850077,   13445.72555500004,   8266.625555000039,   223099.7892490488
                 7.1,   120.8937458183312,   22.13892206955591,   271.4921889062971,   88.66395847067716,   81.41067263770489,    440.673137042509,  -3037582.090244848,   5070726.966156977,   2388862.177402718,  -398.2620083759019,  -187.7749522417743,   17.90959814955002,   4.361109458659232, -0.1490338397575655,   1.193395224674499,  0.1404384070119062,   1354.464156661727,   13436.83655500004,    8257.73655500004,   223113.9279319768
                 7.2,   120.8937527711537,   22.13892222054342,   276.2372505711392,   88.66221198358816,   81.39258024150435,   440.8613235666142,  -3037621.937277013,    5070708.21205487,   2388863.981106828,  -398.6788451651994,  -187.3070589396984,   18.16454530149739,   4.343453467946818, -0.1472821056734222,   1.192848457461487,  0.1424480882713951,    1392.71800835621,   13427.94755500004,    8248.84755500004,    223128.262239635
                 7.3,   120.8937598373628,   22.13892237419655,   281.0492859575897,   88.66042579967774,   81.37400862778367,   441.0515551112466,  -3037661.826056191,   5070689.504751184,   2388865.810324018,  -399.0969512068348,  -186.8389856880016,   18.41985967745331,   4.325641446064632, -0.1455089955311133,   1.192294168543407,  0.1444611327521633,   1431.537371052731,   13419.05855500004,   8239.958555000041,   223142.7921640975
                 7.4,   120.8937670179197,   22.13892253054732,   285.9283837545663,   88.65860039943446,   81.35495691717692,   441.2438521280658,  -3037701.756710053,   5070670.844263333,   2388867.665090996,  -399.5163411676451,  -186.3707443507132,   18.67554098261566,   4.307689873136586, -0.1437154787394496,   1.191732355924423,  0.1464775484525016,   1470.923203049583,   13410.16955500004,   8231.069555000042,   223157.5176925101
                 7.5,   120.8937743138034,   22.13892268962846,   290.8746323622763,   88.65673632945592,    81.3354248051367,   441.4382346080483,  -3037741.729367702,   5070652.230607528,   2388869.545444435,  -399.9370293600826,  -185.9023465746524,   18.93158890691748,   4.289614829705768, -0.1419024987635678,   1.191163017766812,  0.1484973433100323,   1510.876439561602,   13401.28055500004,   8222.180555000043,   223172.4388069276
                 7.6,   120.8937817260106,   22.13892285147329,   295.8881199546158,   88.65483419780298,   81.31541253153904,    441.634722074566,  -3037781.744159665,   5070633.663798846,   2388871.451420986,  -400.3590297368231,  -185.4338037848989,   19.18800312519134,   4.271431968270632, -0.1400709718054417,    1.19058615238601,  0.1505205252020609,     1551.3979924528,   13392.39155500004,   8213.291555000043,   223187.5554844437
                 7.7,    120.893789255555,   22.13892301611572,   300.9689344419166,   88.65289466940126,   81.29492085061865,   441.8333335782043,  -3037821.801217844,   5070615.143851229,   2388873.383057258,  -400.7823558868104,  -184.9651271812205,   19.44478329737226,   4.253156486200703, -0.1382217856133946,    1.19000175825391,  0.1525471019461948,   1592.488749987824,   13383.50255500004,   8204.402555000044,   223202.8676971047
                 7.8,   120.8937969034669,    22.1389231835903,   306.1171634839848,   88.65091846150972,   81.27395100126718,   442.0340876932777,  -3037861.900675478,   5070596.670777505,    2388875.34038983,  -401.2070210327054,  -184.4963277354352,   19.70192906873624,   4.234803100221169, -0.1363557984255244,    1.18940983399765,  0.1545770813014027,   1634.149576587272,   13374.61355500005,   8195.513555000045,   223218.3754119405
                 7.9,   120.8938046707928,   22.13892335393212,   311.3328944826499,   88.64890633925644,   81.25250467772804,   442.2370025159883,  -3037902.042667114,   5070578.244589416,   2388877.323455246,   -401.633038029691,  -184.0274161896869,    19.9594400701715,   4.216386022638605, -0.1344738380545115,   1.188810378401407,  0.1566104709693742,     1676.3813125964,   13365.72455500005,   8186.624555000046,   223234.0785909187
                   8,   120.8938125585949,   22.13892352717681,   316.6162145975977,   88.64685911125052,   81.23058400071127,   442.4420956641782,  -3037942.227328563,   5070559.865297649,   2388879.332290005,  -402.0604193655919,  -183.5584030556121,   20.21731591847965,   4.197918939465334, -0.1325767011181339,   1.188203390404742,   0.158647278596257,   1719.184774058914,   13356.83555500005,   8177.735555000047,   223249.9771909872
                 8.1,   120.8938205679511,    22.1389237033606,   321.9672107258812,   88.64477762529283,   81.20819148897034,   442.6493842786101,  -3037982.454796872,   5070541.532911845,   2388881.366930577,  -402.4891771622551,  -183.0892986143647,   20.47555621670329,   4.179414990564033, -0.1306651524165924,   1.187588869104067,  0.1606875117746606,   1762.560752505053,   13347.94655500005,   8168.846555000047,   223266.0711640365
   8.199999999999999,   120.8938286999537,   22.13892388252018,   327.3859695214778,   88.64266276418483,   81.18533003137581,   442.8588850257099,   -3038022.72521027,   5070523.247440632,   2388883.427413383,  -402.9193231781361,  -182.6201129174682,   20.73416055447718,   4.160886751916066, -0.1287399244595807,   1.186966813753022,  0.1627311780459569,   1806.510014748291,   13339.05755500005,   8159.957555000048,   223282.3604568902
   8.300000000000001,   120.8938369557102,   22.13892406469282,   332.8725773859769,   88.64051544218208,   81.16200285952449,   443.0706141017048,  -3038063.038708159,   5070505.008891643,   2388885.513774808,  -403.3508688120484,  -182.1508557884385,   20.99312850832598,   4.142341822872133, -0.1269455697122714,   1.186337223761137,  0.1647782849028776,   1851.033302689634,   13330.16855500005,   8151.068555000049,   223298.8450113398
                 8.4,   120.8938453363419,   22.13892424991627,     338.42712046206,   88.63833661237315,   81.13821352089788,   443.2845872381343,  -3038103.395431055,   5070486.817271533,   2388887.626051191,  -403.7838251083656,  -181.6815368246619,   21.25245964044936,   4.123781463632887, -0.1256211052819205,   1.185700098697101,  0.1668288397922715,   1896.131333138913,   13321.27955500005,    8142.17955500005,   223315.5247640603
                 8.5,   120.8938538429837,   22.13892443822872,     344.04968465399,    88.6361272543386,   81.11396585267821,   443.5008197084931,  -3038143.795520561,    5070468.67258602,   2388889.764278826,   -404.218202762588,  -181.2121654008687,   21.51215350021618,   4.105230776468028, -0.1243038130110955,   1.185055438285166,  0.1688828501181957,    1941.80479763572,   13312.39055500005,   8133.290555000051,   223332.3996467044
                 8.6,   120.8938624767841,   22.13892462966889,   349.7403556136414,   88.63388838594986,   81.08926418895476,   443.7193261055366,  -3038184.239119329,   5070450.574839895,   2388891.928493964,  -404.6540119374905,  -180.7427505337596,   21.77220962456485,   4.086699683357389, -0.1229938311317027,   1.184403242407767,  0.1709403231974119,   1988.054361180604,   13303.50155500005,   8124.401555000051,   223349.4695858344
   8.699999999999999,   120.8938712389033,   22.13892482427591,    355.499218753539,   88.63162115222572,   81.06411430635258,   443.9401193647026,  -3038224.726370957,   5070432.524037094,   2388894.118732811,  -405.0912614566249,  -180.2733002885989,   22.03262753471359,   4.068194299631818, -0.1216913300699849,   1.183743511103845,  0.1730012660465805,   2034.880656928698,   13294.61255500005,   8115.512555000052,   223366.7345029671
   8.800000000000001,   120.8938801305135,   22.13892502208924,   361.3263592459261,   88.62932657729533,   81.03852078812183,   444.1632133515407,  -3038265.257419954,   5070414.520180734,   2388896.335031516,  -405.5299609421448,  -179.8038233426964,   22.29340674677597,   4.049719648477118, -0.1203964434281033,   1.183076244569532,  0.1750656859422779,   2082.284298935807,   13285.72355500005,   8106.623555000053,   223384.1943145564
                 8.9,   120.8938891527992,   22.13892522314894,   367.2218620060012,   88.62700565880793,   81.01248802270905,    444.388621905864,  -3038305.832411799,   5070396.563273032,   2388898.577426189,  -405.9701200257172,  -179.3343284087032,   22.55454676771621,   4.031280853364716, -0.1191093041518919,   1.182401443160524,   0.177133590220506,   2130.265877504457,   13276.83455500005,   8097.734555000054,   223401.8489319319
                   9,    120.893898306957,   22.13892542749533,   373.1858117124066,   88.62465938834171,   80.98602047478761,   444.6163585711809,  -3038346.451492929,   5070378.653315368,   2388900.845952882,  -406.4117481251701,  -178.8648240708372,   22.81604709516192,   4.012895737215739, -0.1173927203943292,   1.181719107389236,  0.1792049862171191,   2178.825957628148,   13267.94555500005,   8088.845555000054,   223419.6982613743
                 9.1,   120.8939075941956,   22.13892563516926,   379.2182927839458,   88.62228874244693,   80.95912268077898,   444.8464365941285,  -3038387.114810701,   5070360.790308251,   2388903.140647601,  -406.8548544440397,  -178.3953187844573,   23.07790721892105,   3.994561144611502, -0.1155135603214907,   1.181029237928233,  0.1812798812686871,   2227.965078841138,   13259.05655500006,   8079.956555000055,   223437.7422040267
   9.199999999999999,   120.8939170157353,   22.13892584621194,    385.319389401935,    88.6198946980425,   80.93179924400361,   445.0788689247221,  -3038427.822513395,   5070342.974251364,   2388905.461546301,  -407.2994479725719,  -177.9258208747916,    23.3401266187604,   3.976273383380509, -0.1137633186462907,   1.180331835607796,  0.1833582827135794,   2277.683755062775,   13250.16755500006,   8071.067555000056,   223455.9806559589
   9.300000000000001,   120.8939265728079,   22.13892606066502,   391.4891854859889,   88.61747823922697,   80.90405482958209,   445.3136682171887,  -3038468.574750167,   5070325.205143551,   2388907.808684882,  -407.7455374889555,  -177.4563385363994,   23.60270476335339,   3.958027953490224, -0.1124690472224388,   1.179626901419132,  0.1854401978930564,    2327.98247445741,   13241.27855500006,   8062.178555000057,    223474.413508085
                 9.4,   120.8939362666564,   22.13892627857052,   397.7277647182345,   88.61504034744502,    80.8758941591657,   445.5508468312944,  -3038509.371671047,   5070307.482982863,   2388910.182099194,  -408.1931315604084,  -176.9868798338213,   23.86564111184045,   3.939842234417997, -0.1111836304504654,   1.178914436511303,  0.1875256341525794,   2378.861699287603,   13232.38955500006,   8053.289555000058,   223493.0406462447
                 9.5,   120.8939460985348,   22.13892649997086,    404.035210525617,   88.61258199438939,   80.84732200549543,   445.7904168342443,  -3038550.213426911,   5070289.807766533,   2388912.581825029,  -408.6422385447977,   -176.517452702442,   24.12893511506672,   3.921720560907977, -0.1099070059535629,   1.178194442193778,  0.1896145988431157,   2430.321865783314,   13223.50055500006,   8044.400555000058,   223511.8619511375
                 9.6,   120.8939560697078,   22.13892672490876,   410.4116060845554,   88.61010414375362,   80.81834318682824,   446.0323900031602,  -3038591.100169462,   5070272.179491014,   2388915.007898122,  -409.0928665930219,  -176.0480649492008,   24.39258621542961,   3.903667088174036, -0.1086392508279834,   1.177466919936433,   0.191707099322566,   2482.363384011203,   13214.61155500006,   8035.511555000059,   223530.8772983246
   9.699999999999999,   120.8939661814508,   22.13892695342744,   416.8570343209431,   88.60760775027606,   80.78896256129406,   446.2767778280266,    -3038632.0320512,   5070254.598151983,   2388917.460354156,  -409.5450236516832,  -175.5787242537215,   24.65659384715927,   3.885685787691989, -0.1073804339127189,   1.176731871369343,  0.1938031429572767,   2534.986637748584,   13205.72255500006,    8026.62255500006,   223550.0865582353
   9.800000000000001,   120.8939764350493,   22.13892718557041,    423.371577905491,   88.60509375882083,   80.75918502122055,   446.5235915150828,  -3038673.009225417,   5070237.063744346,   2388919.939228754,   -409.998717466118,  -175.1094381697057,    24.9209574366018,   3.867780440118593, -0.1061306157718919,   1.175989298283294,  0.1959027371236068,   2588.191984363847,   13196.83355500006,   8017.733555000061,   223569.4895961551
                 9.9,   120.8939868317989,   22.13892742138152,   429.9553192798048,   88.60256310349946,   80.72901548745882,   446.7728419906259,  -3038714.031846171,   5070219.576262279,   2388922.444557488,  -410.4539555837611,  -174.6402141265666,   25.18567640250397,   3.849954629499885, -0.1048898487208955,   1.175239202627973,  0.1980058892095959,   2641.979754696491,   13187.94455500006,   8008.844555000062,   223589.0862722749
                  10,    120.893997373005,   22.13892766090502,   436.6083406182006,   88.60001670683829,   80.69845890373976,   447.0245399051869,  -3038755.100068258,   5070202.135699209,   2388924.976375864,  -410.9107453578075,  -174.1710594312868,   25.45075015629857,   3.832211738712955, -0.1036581768926509,   1.174481586515133,  0.2001126066165883,   2696.350252952868,   13179.05555500006,   7999.955555000062,   223608.8764416093
